Freebase Movie ID,age_score,height_score,ethnicity_score,gender_score,Foreign Actor Proportion,diversity_score,Movie Release Date,Movie Box Office Revenue,Movie Language,Movie Country
/m/011wtv,0.8245722531436818,0.7836734693877551,0.7755102040816326,0.5714285714285714,0.5714285714285714,0.7053226138940424,2002.0,358372926.0,"['Swedish', 'English']",['United States of America']
/m/011wtv,0.8245722531436818,0.7836734693877551,0.7755102040816326,0.5714285714285714,0.5714285714285714,0.7053226138940424,2002.0,358372926.0,"['Swedish', 'English']",['United States of America']
/m/011wtv,0.8245722531436818,0.7836734693877551,0.7755102040816326,0.5714285714285714,0.5714285714285714,0.7053226138940424,2002.0,358372926.0,"['Swedish', 'English']",['United States of America']
/m/011wtv,0.8245722531436818,0.7836734693877551,0.7755102040816326,0.5714285714285714,0.5714285714285714,0.7053226138940424,2002.0,358372926.0,"['Swedish', 'English']",['United States of America']
/m/011wtv,0.8245722531436818,0.7836734693877551,0.7755102040816326,0.5714285714285714,0.5714285714285714,0.7053226138940424,2002.0,358372926.0,"['Swedish', 'English']",['United States of America']
/m/011wtv,0.8245722531436818,0.7836734693877551,0.7755102040816326,0.5714285714285714,0.5714285714285714,0.7053226138940424,2002.0,358372926.0,"['Swedish', 'English']",['United States of America']
/m/011wtv,0.8245722531436818,0.7836734693877551,0.7755102040816326,0.5714285714285714,0.5714285714285714,0.7053226138940424,2002.0,358372926.0,"['Swedish', 'English']",['United States of America']
/m/011xg5,0.7856341189674522,0.6875000000000001,0.7222222222222222,0.33333333333333326,0.5,0.6057379349046016,2001.0,235926552.0,['English'],['United States of America']
/m/011xg5,0.7856341189674522,0.6875000000000001,0.7222222222222222,0.33333333333333326,0.5,0.6057379349046016,2001.0,235926552.0,['English'],['United States of America']
/m/011xg5,0.7856341189674522,0.6875000000000001,0.7222222222222222,0.33333333333333326,0.5,0.6057379349046016,2001.0,235926552.0,['English'],['United States of America']
/m/011xg5,0.7856341189674522,0.6875000000000001,0.7222222222222222,0.33333333333333326,0.5,0.6057379349046016,2001.0,235926552.0,['English'],['United States of America']
/m/011xg5,0.7856341189674522,0.6875000000000001,0.7222222222222222,0.33333333333333326,0.5,0.6057379349046016,2001.0,235926552.0,['English'],['United States of America']
/m/011xg5,0.7856341189674522,0.6875000000000001,0.7222222222222222,0.33333333333333326,0.5,0.6057379349046016,2001.0,235926552.0,['English'],['United States of America']
/m/011xrr,0.4535147392290249,0.6428571428571429,0.6938775510204082,0.5714285714285714,0.2857142857142857,0.5294784580498867,1984.0,6227998.0,['English'],['United States of America']
/m/011xrr,0.4535147392290249,0.6428571428571429,0.6938775510204082,0.5714285714285714,0.2857142857142857,0.5294784580498867,1984.0,6227998.0,['English'],['United States of America']
/m/011xrr,0.4535147392290249,0.6428571428571429,0.6938775510204082,0.5714285714285714,0.2857142857142857,0.5294784580498867,1984.0,6227998.0,['English'],['United States of America']
/m/011xrr,0.4535147392290249,0.6428571428571429,0.6938775510204082,0.5714285714285714,0.2857142857142857,0.5294784580498867,1984.0,6227998.0,['English'],['United States of America']
/m/011xrr,0.4535147392290249,0.6428571428571429,0.6938775510204082,0.5714285714285714,0.2857142857142857,0.5294784580498867,1984.0,6227998.0,['English'],['United States of America']
/m/011xrr,0.4535147392290249,0.6428571428571429,0.6938775510204082,0.5714285714285714,0.2857142857142857,0.5294784580498867,1984.0,6227998.0,['English'],['United States of America']
/m/011xrr,0.4535147392290249,0.6428571428571429,0.6938775510204082,0.5714285714285714,0.2857142857142857,0.5294784580498867,1984.0,6227998.0,['English'],['United States of America']
/m/011yd2,0.0,0.6666666666666666,0.5,0.0,0.5,0.3333333333333333,1995.0,355237933.0,['English'],['United States of America']
/m/011yd2,0.0,0.6666666666666666,0.5,0.0,0.5,0.3333333333333333,1995.0,355237933.0,['English'],['United States of America']
/m/011yg9,0.6666666666666666,0.704,0.0,0.8,0.0,0.4341333333333333,1995.0,134993774.0,"['French', 'English']","['United States of America', 'United Kingdom']"
/m/011yg9,0.6666666666666666,0.704,0.0,0.8,0.0,0.4341333333333333,1995.0,134993774.0,"['French', 'English']","['United States of America', 'United Kingdom']"
/m/011yg9,0.6666666666666666,0.704,0.0,0.8,0.0,0.4341333333333333,1995.0,134993774.0,"['French', 'English']","['United States of America', 'United Kingdom']"
/m/011yg9,0.6666666666666666,0.704,0.0,0.8,0.0,0.4341333333333333,1995.0,134993774.0,"['French', 'English']","['United States of America', 'United Kingdom']"
/m/011yg9,0.6666666666666666,0.704,0.0,0.8,0.0,0.4341333333333333,1995.0,134993774.0,"['French', 'English']","['United States of America', 'United Kingdom']"
/m/011yg9,0.6666666666666666,0.704,0.0,0.8,0.0,0.4341333333333333,1995.0,134993774.0,"['French', 'English']","['United States of America', 'United Kingdom']"
/m/011yg9,0.6666666666666666,0.704,0.0,0.8,0.0,0.4341333333333333,1995.0,134993774.0,"['French', 'English']","['United States of America', 'United Kingdom']"
/m/011yg9,0.6666666666666666,0.704,0.0,0.8,0.0,0.4341333333333333,1995.0,134993774.0,"['French', 'English']","['United States of America', 'United Kingdom']"
/m/011yg9,0.6666666666666666,0.704,0.0,0.8,0.0,0.4341333333333333,1995.0,134993774.0,"['French', 'English']","['United States of America', 'United Kingdom']"
/m/011yg9,0.6666666666666666,0.704,0.0,0.8,0.0,0.4341333333333333,1995.0,134993774.0,"['French', 'English']","['United States of America', 'United Kingdom']"
/m/011yhm,0.6734006734006734,0.7500000000000001,0.4444444444444444,0.0,0.3333333333333333,0.4402356902356902,1996.0,60611975.0,['English'],"['United States of America', 'United Kingdom']"
/m/011yhm,0.6734006734006734,0.7500000000000001,0.4444444444444444,0.0,0.3333333333333333,0.4402356902356902,1996.0,60611975.0,['English'],"['United States of America', 'United Kingdom']"
/m/011yhm,0.6734006734006734,0.7500000000000001,0.4444444444444444,0.0,0.3333333333333333,0.4402356902356902,1996.0,60611975.0,['English'],"['United States of America', 'United Kingdom']"
