Freebase Movie ID,Movie Release Date,Movie Box Office Revenue,Movie Language,Movie Country,Actor Gender,Actor Height,Actor Age,Actor Ethnicity,Actor Country of Origin
/m/03vyhn,2001.0,14010832.0,['English'],['United States of America'],M,1.7,32.0,['African Americans'],['United States of America']
/m/03vyhn,2001.0,14010832.0,['English'],['United States of America'],F,1.7,52.0,['African Americans'],['United States of America']
/m/02wjqm,1999.0,21521.0,['English'],['United States of America'],F,1.7,24.0,['Italians'],['Italy']
/m/02wjqm,1999.0,21521.0,['English'],['United States of America'],M,1.8,56.0,['European Americans'],['United States of America']
/m/014k4y,2001.0,29381649.0,['English'],['United States of America'],F,1.6,30.0,['African Americans'],['United States of America']
/m/014k4y,2001.0,29381649.0,['English'],['United States of America'],M,1.8,22.0,['African Americans'],['United States of America']
/m/014k4y,2001.0,29381649.0,['English'],['United States of America'],M,1.9,29.0,['African Americans'],['United States of America']
/m/014k4y,2001.0,29381649.0,['English'],['United States of America'],F,1.8,33.0,['African Americans'],['United States of America']
/m/014k4y,2001.0,29381649.0,['English'],['United States of America'],F,1.6,17.0,['African Americans'],['United States of America']
/m/014k4y,2001.0,29381649.0,['English'],['United States of America'],M,1.8,42.0,['African Americans'],['United States of America']
/m/014k4y,2001.0,29381649.0,['English'],['United States of America'],M,1.8,24.0,['African Americans'],['United States of America']
/m/02rgj5h,2009.0,15200000.0,"['Mandarin', 'Mandarin']","['South Korea', 'China']",F,1.7,32.0,['Taiwanese'],['Taiwan']
/m/0cws46,1989.0,3416846.0,['English'],['United States of America'],M,1.7,67.0,['European Americans'],['United States of America']
/m/0cws46,1989.0,3416846.0,['English'],['United States of America'],F,1.7,42.0,['European Americans'],['United States of America']
/m/02vn81r,1989.0,3960327.0,['English'],['United States of America'],M,1.8,23.0,['European Americans'],['United States of America']
/m/02vn81r,1989.0,3960327.0,['English'],['United States of America'],M,1.8,35.0,['European Americans'],['United States of America']
/m/02vn81r,1989.0,3960327.0,['English'],['United States of America'],F,1.6,32.0,['Jewish'],['Jewish']
/m/015wmg,1979.0,33300000.0,['English'],['United States of America'],M,1.7,39.0,['European Americans'],['United States of America']
/m/015wmg,1979.0,33300000.0,['English'],['United States of America'],M,1.6,77.0,['Jewish'],['Jewish']
/m/015wmg,1979.0,33300000.0,['English'],['United States of America'],M,1.8,48.0,['European Americans'],['United States of America']
/m/015wmg,1979.0,33300000.0,['English'],['United States of America'],F,1.8,29.0,['European Americans'],['United States of America']
/m/07sb8_t,2009.0,638181.0,['Korean'],['South Korea'],F,1.7,24.0,['Koreans'],['Korea']
/m/015wmt,1979.0,4702575.0,['English'],['United States of America'],F,1.7,36.0,['European Americans'],['United States of America']
/m/015wmt,1979.0,4702575.0,['English'],['United States of America'],M,1.8,24.0,['European Americans'],['United States of America']
/m/01bwgr,1971.0,11148828.0,['English'],"['United States of America', 'United Kingdom']",M,1.9,30.0,['Jewish'],['Jewish']
/m/01bwgr,1971.0,11148828.0,['English'],"['United States of America', 'United Kingdom']",M,1.7,34.0,['Jewish'],['Jewish']
/m/01bwgr,1971.0,11148828.0,['English'],"['United States of America', 'United Kingdom']",M,1.8,48.0,['British'],['United Kingdom']
/m/01xlqd,1978.0,394589888.0,['English'],['United States of America'],F,1.7,29.0,['British'],['United Kingdom']
/m/01xlqd,1978.0,394589888.0,['English'],['United States of America'],M,1.9,27.0,['European Americans'],['United States of America']
/m/01xlqd,1978.0,394589888.0,['English'],['United States of America'],M,1.7,38.0,['European Americans'],['United States of America']
/m/01xlqd,1978.0,394589888.0,['English'],['United States of America'],F,1.7,20.0,['European Americans'],['United States of America']
/m/01xlqd,1978.0,394589888.0,['English'],['United States of America'],M,1.8,24.0,['European Americans'],['United States of America']
/m/06xpdt,1953.0,2400000.0,['English'],['United States of America'],M,1.9,45.0,['European Americans'],['United States of America']
/m/067p6m,1993.0,10600000.0,['English'],['United States of America'],F,1.7,24.0,['European Canadians'],['Canada']
/m/067p6m,1993.0,10600000.0,['English'],['United States of America'],M,1.6,59.0,['Asian Americans'],['United Kingdom']
/m/067p6m,1993.0,10600000.0,['English'],['United States of America'],F,1.7,40.0,['Guyanese Americans'],['United States of America']
/m/0p_ss,1978.0,24000000.0,['English'],['United States of America'],F,1.7,33.0,['Jewish'],['Jewish']
/m/01_mdl,1978.0,300218018.0,['English'],"['United States of America', 'United Kingdom']",M,1.9,48.0,['European Americans'],['United States of America']
/m/01_mdl,1978.0,300218018.0,['English'],"['United States of America', 'United Kingdom']",M,1.8,40.0,['British'],['United Kingdom']
/m/01_mdl,1978.0,300218018.0,['English'],"['United States of America', 'United Kingdom']",M,1.8,62.0,['European Americans'],['United States of America']
/m/01_mdl,1978.0,300218018.0,['English'],"['United States of America', 'United Kingdom']",F,1.7,30.0,['Canadians'],['Canada']
/m/01_mdl,1978.0,300218018.0,['English'],"['United States of America', 'United Kingdom']",F,1.7,39.0,['British'],['United Kingdom']
/m/01_mdl,1978.0,300218018.0,['English'],"['United States of America', 'United Kingdom']",M,1.8,54.0,['European Americans'],['United States of America']
/m/0c3lr0,1997.0,14598571.0,['English'],['United States of America'],M,1.9,42.0,['European Americans'],['United States of America']
/m/07j6w,1995.0,168839459.0,['English'],['United States of America'],M,1.7,25.0,['Hispanic and Latino Americans'],['Puerto Rico']
/m/07s7_c0,1991.0,869235.0,['English'],['United States of America'],M,2.0,42.0,['African Americans'],['United States of America']
/m/07s7_c0,1991.0,869235.0,['English'],['United States of America'],F,1.6,24.0,['Spanish'],['Spain']
/m/07s7_c0,1991.0,869235.0,['English'],['United States of America'],M,1.9,43.0,['Jewish'],['Jewish']
/m/0401sg,2002.0,102441078.0,['English'],"['United States of America', 'France', 'Canada', 'United Kingdom', 'Germany']",F,1.7,26.0,['European Americans'],['United States of America']
/m/0401sg,2002.0,102441078.0,['English'],"['United States of America', 'France', 'Canada', 'United Kingdom', 'Germany']",F,1.6,23.0,['Hispanic and Latino Americans'],['United States of America']
/m/0401sg,2002.0,102441078.0,['English'],"['United States of America', 'France', 'Canada', 'United Kingdom', 'Germany']",M,1.8,30.0,['European Americans'],['United States of America']
/m/0401sg,2002.0,102441078.0,['English'],"['United States of America', 'France', 'Canada', 'United Kingdom', 'Germany']",M,1.9,37.0,['British'],['United Kingdom']
/m/0401sg,2002.0,102441078.0,['English'],"['United States of America', 'France', 'Canada', 'United Kingdom', 'Germany']",F,1.7,30.0,['Germans'],['Germany']
/m/0401sg,2002.0,102441078.0,['English'],"['United States of America', 'France', 'Canada', 'United Kingdom', 'Germany']",F,1.6,28.0,['European Americans'],['United States of America']
/m/04zy_f7,2010.0,160430.0,['English'],"['United Kingdom', 'United Kingdom']",M,1.8,33.0,['British'],['United Kingdom']
/m/04zy_f7,2010.0,160430.0,['English'],"['United Kingdom', 'United Kingdom']",M,1.8,60.0,['British'],['United Kingdom']
/m/04zy_f7,2010.0,160430.0,['English'],"['United Kingdom', 'United Kingdom']",M,1.8,55.0,['British'],['United Kingdom']
/m/04zy_f7,2010.0,160430.0,['English'],"['United Kingdom', 'United Kingdom']",M,1.9,60.0,['British'],['United Kingdom']
/m/04zy_f7,2010.0,160430.0,['English'],"['United Kingdom', 'United Kingdom']",M,1.8,21.0,['British'],['United Kingdom']
/m/0hhggp1,2012.0,2200000.0,['English'],['United States of America'],M,1.9,42.0,['British'],['United Kingdom']
/m/07kbj2s,2010.0,21570263.0,['English'],['United States of America'],M,2.1,30.0,['African Americans'],['United States of America']
/m/07kbj2s,2010.0,21570263.0,['English'],['United States of America'],F,1.8,40.0,['African Americans'],['United States of America']
/m/07kbj2s,2010.0,21570263.0,['English'],['United States of America'],M,1.8,38.0,['African Americans'],['United States of America']
/m/07kbj2s,2010.0,21570263.0,['English'],['United States of America'],F,1.6,34.0,['African Americans'],['United States of America']
/m/07kbj2s,2010.0,21570263.0,['English'],['United States of America'],F,1.7,61.0,['African Americans'],['United States of America']
/m/07kbj2s,2010.0,21570263.0,['English'],['United States of America'],F,1.7,60.0,['African Americans'],['United States of America']
/m/07kbj2s,2010.0,21570263.0,['English'],['United States of America'],M,1.9,29.0,['African Americans'],['United States of America']
/m/07kbj2s,2010.0,21570263.0,['English'],['United States of America'],M,1.9,28.0,['African Americans'],['United States of America']
/m/07kbj2s,2010.0,21570263.0,['English'],['United States of America'],M,2.0,37.0,['African Americans'],['United States of America']
/m/07kbj2s,2010.0,21570263.0,['English'],['United States of America'],M,1.8,24.0,['African Americans'],['United States of America']
/m/01dc46,1998.0,171757863.0,['English'],['United States of America'],F,1.7,40.0,['European Americans'],['United States of America']
/m/01dc46,1998.0,171757863.0,['English'],['United States of America'],M,1.9,52.0,['African Americans'],['United States of America']
/m/01dc46,1998.0,171757863.0,['English'],['United States of America'],M,1.8,52.0,['European Americans'],['United States of America']
/m/01dc46,1998.0,171757863.0,['English'],['United States of America'],F,1.7,67.0,['European Americans'],['United States of America']
/m/01dc46,1998.0,171757863.0,['English'],['United States of America'],M,1.9,68.0,['European Americans'],['United States of America']
/m/01dc46,1998.0,171757863.0,['English'],['United States of America'],M,1.7,58.0,['European Americans'],['United States of America']
/m/01dc46,1998.0,171757863.0,['English'],['United States of America'],F,1.7,29.0,['Hispanic and Latino Americans'],['Puerto Rico']
/m/01dc46,1998.0,171757863.0,['English'],['United States of America'],M,1.8,46.0,['Canadians'],['Canada']
/m/01dc46,1998.0,171757863.0,['English'],['United States of America'],M,1.6,62.0,['Jewish'],['Jewish']
/m/01dc46,1998.0,171757863.0,['English'],['United States of America'],M,1.8,55.0,['European Americans'],['United States of America']
/m/04rq8l,2004.0,2153070.0,['English'],"['United States of America', 'United Kingdom', 'Germany']",M,1.7,36.0,['British'],['United Kingdom']
/m/04rq8l,2004.0,2153070.0,['English'],"['United States of America', 'United Kingdom', 'Germany']",M,1.9,44.0,['British'],['United Kingdom']
/m/04rq8l,2004.0,2153070.0,['English'],"['United States of America', 'United Kingdom', 'Germany']",M,1.8,56.0,['British'],['United Kingdom']
/m/04rq8l,2004.0,2153070.0,['English'],"['United States of America', 'United Kingdom', 'Germany']",M,1.8,34.0,['British'],['United Kingdom']
/m/04rq8l,2004.0,2153070.0,['English'],"['United States of America', 'United Kingdom', 'Germany']",M,1.8,56.0,['British'],['United Kingdom']
/m/06wmyc,1995.0,2473668.0,['English'],"['France', 'United States of America', 'United Kingdom']",M,1.8,54.0,['British'],['United Kingdom']
/m/06wmyc,1995.0,2473668.0,['English'],"['France', 'United States of America', 'United Kingdom']",F,1.8,22.0,['Jewish'],['Jewish']
/m/06wmyc,1995.0,2473668.0,['English'],"['France', 'United States of America', 'United Kingdom']",F,1.6,22.0,['British'],['United Kingdom']
/m/06wmyc,1995.0,2473668.0,['English'],"['France', 'United States of America', 'United Kingdom']",F,1.8,35.0,['European Australians'],['Australia']
/m/06wmyc,1995.0,2473668.0,['English'],"['France', 'United States of America', 'United Kingdom']",M,1.9,64.0,['African Americans'],['United States of America']
/m/06wmyc,1995.0,2473668.0,['English'],"['France', 'United States of America', 'United Kingdom']",F,1.8,66.0,['European Americans'],['United States of America']
/m/069dl1,2007.0,76066841.0,"['French', 'German', 'English']",['United States of America'],M,1.8,43.0,['European Americans'],['United States of America']
/m/069dl1,2007.0,76066841.0,"['French', 'German', 'English']",['United States of America'],F,1.6,46.0,['European Americans'],['United States of America']
/m/069dl1,2007.0,76066841.0,"['French', 'German', 'English']",['United States of America'],M,1.8,44.0,['Germans'],['Germany']
/m/069dl1,2007.0,76066841.0,"['French', 'German', 'English']",['United States of America'],M,1.7,79.0,['European Americans'],['United States of America']
/m/069dl1,2007.0,76066841.0,"['French', 'German', 'English']",['United States of America'],F,1.7,25.0,['European Americans'],['United States of America']
/m/0b6qmv,2006.0,5549200.0,['English'],"['United States of America', 'Germany']",M,1.9,39.0,['European Americans'],['United States of America']
/m/0b6qmv,2006.0,5549200.0,['English'],"['United States of America', 'Germany']",M,1.8,57.0,['British'],['United Kingdom']
/m/0b6qmv,2006.0,5549200.0,['English'],"['United States of America', 'Germany']",M,1.9,68.0,['African Americans'],['United States of America']
/m/0b6qm3,1968.0,7800000.0,['English'],['United Kingdom'],M,1.8,43.0,['European Americans'],['United States of America']
/m/0b6qm3,1968.0,7800000.0,['English'],['United Kingdom'],M,1.8,44.0,['British'],['United Kingdom']
/m/040280,2004.0,30114487.0,['English'],"['United States of America', 'Canada']",M,1.8,40.0,['European Americans'],['United States of America']
/m/040280,2004.0,30114487.0,['English'],"['United States of America', 'Canada']",F,1.8,31.0,['European Americans'],['United States of America']
/m/040280,2004.0,30114487.0,['English'],"['United States of America', 'Canada']",M,1.8,60.0,['European Americans'],['United States of America']
/m/07l50_1,2009.0,24964890.0,"['English', 'Spanish']",['United States of America'],M,1.9,49.0,['British'],['United Kingdom']
/m/07l50_1,2009.0,24964890.0,"['English', 'Spanish']",['United States of America'],F,1.6,48.0,['European Americans'],['United States of America']
/m/07l50_1,2009.0,24964890.0,"['English', 'Spanish']",['United States of America'],M,1.9,31.0,['British'],['United Kingdom']
/m/07l50_1,2009.0,24964890.0,"['English', 'Spanish']",['United States of America'],M,1.9,19.0,['British'],['United Kingdom']
/m/07l50_1,2009.0,24964890.0,"['English', 'Spanish']",['United States of America'],M,1.9,24.0,['Spanish'],['Spain']
/m/0f8qsq,1990.0,20005435.0,['English'],['United States of America'],M,1.6,56.0,['Asian Americans'],['United Kingdom']
/m/0f8qsq,1990.0,20005435.0,['English'],['United States of America'],M,1.8,55.0,['Jewish'],['Jewish']
/m/0f8qsq,1990.0,20005435.0,['English'],['United States of America'],M,1.8,53.0,['European Americans'],['United States of America']
/m/0f8qsq,1990.0,20005435.0,['English'],['United States of America'],M,2.0,42.0,['African Americans'],['United States of America']
/m/0f8qsq,1990.0,20005435.0,['English'],['United States of America'],M,1.8,36.0,['European Americans'],['United States of America']
/m/0fbrd7,2008.0,82486154.0,"['English', 'Thai']",['United States of America'],M,1.8,44.0,['European Americans'],['United States of America']
/m/06nmwj,1997.0,626057.0,['English'],['United States of America'],M,1.8,21.0,['Hispanic and Latino Americans'],['United States of America']
/m/06nmwj,1997.0,626057.0,['English'],['United States of America'],F,1.7,24.0,['Jewish'],['Jewish']
/m/06nmwj,1997.0,626057.0,['English'],['United States of America'],F,1.6,18.0,['European Americans'],['United States of America']
/m/06zl9w,1956.0,3200000.0,['English'],"['United States of America', 'France', 'Italy']",M,1.8,46.0,['British'],['United Kingdom']
/m/06zl9w,1956.0,3200000.0,['English'],"['United States of America', 'France', 'Italy']",F,1.7,21.0,['French'],['France']
/m/0gw_pc6,2011.0,159000000.0,"['Cantonese', 'Cantonese']","['Hong Kong', 'China']",M,1.8,36.0,['Asian Americans'],['United States of America']
/m/04kkxx,1999.0,46112640.0,['English'],['United States of America'],M,1.8,53.0,['British'],['United Kingdom']
/m/04kkxx,1999.0,46112640.0,['English'],['United States of America'],M,1.8,44.0,['European Americans'],['United States of America']
/m/04kkxx,1999.0,46112640.0,['English'],['United States of America'],M,1.9,34.0,['European Americans'],['United States of America']
/m/04kkxx,1999.0,46112640.0,['English'],['United States of America'],M,1.7,31.0,['Koreans'],['Korea']
/m/048pk1,2004.0,6715067.0,['English'],['United States of America'],M,1.8,19.0,['Jewish'],['Jewish']
/m/048pk1,2004.0,6715067.0,['English'],['United States of America'],F,1.7,6.0,['European Americans'],['United States of America']
/m/048pk1,2004.0,6715067.0,['English'],['United States of America'],F,1.7,50.0,['European Americans'],['United States of America']
/m/048pk1,2004.0,6715067.0,['English'],['United States of America'],F,1.7,48.0,['Jewish'],['Jewish']
/m/048pk1,2004.0,6715067.0,['English'],['United States of America'],F,1.7,45.0,['European Americans'],['United States of America']
/m/0kvds4,1987.0,38122105.0,['English'],['United States of America'],M,1.8,54.0,['European Americans'],['United States of America']
/m/0kvds4,1987.0,38122105.0,['English'],['United States of America'],M,1.9,40.0,['Austrians'],['Austria']
/m/0kvds4,1987.0,38122105.0,['English'],['United States of America'],F,1.7,30.0,['Hispanic and Latino Americans'],['United States of America']
/m/0kvds4,1987.0,38122105.0,['English'],['United States of America'],M,1.9,47.0,['African-American Jews'],['United States of America']
/m/0kvds4,1987.0,38122105.0,['English'],['United States of America'],M,1.9,51.0,['African Americans'],['United States of America']
/m/0kvds4,1987.0,38122105.0,['English'],['United States of America'],M,1.9,36.0,['European Americans'],['United States of America']
/m/0kvds4,1987.0,38122105.0,['English'],['United States of America'],M,2.0,43.0,['Danes'],['Denmark']
/m/02qdt7z,1987.0,2228951.0,['English'],['United States of America'],F,1.7,25.0,['African Canadians'],['Canada']
/m/02qdt7z,1987.0,2228951.0,['English'],['United States of America'],M,1.8,35.0,['European Americans'],['United States of America']
/m/06g77c,2006.0,4028293.0,"['Polish', 'English']","['Poland', 'United States of America', 'France']",F,1.8,39.0,['European Americans'],['United States of America']
/m/06g77c,2006.0,4028293.0,"['Polish', 'English']","['Poland', 'United States of America', 'France']",F,1.8,39.0,['European Americans'],['United States of America']
/m/06g77c,2006.0,4028293.0,"['Polish', 'English']","['Poland', 'United States of America', 'France']",M,1.8,35.0,['Canadians'],['Canada']
/m/06g77c,2006.0,4028293.0,"['Polish', 'English']","['Poland', 'United States of America', 'France']",M,1.8,58.0,['British'],['United Kingdom']
/m/06g77c,2006.0,4028293.0,"['Polish', 'English']","['Poland', 'United States of America', 'France']",F,1.7,45.0,['European Americans'],['United States of America']
/m/06g77c,2006.0,4028293.0,"['Polish', 'English']","['Poland', 'United States of America', 'France']",F,1.7,41.0,['British'],['United Kingdom']
/m/06g77c,2006.0,4028293.0,"['Polish', 'English']","['Poland', 'United States of America', 'France']",F,1.6,38.0,['European Australians'],['Australia']
/m/06g77c,2006.0,4028293.0,"['Polish', 'English']","['Poland', 'United States of America', 'France']",M,1.8,35.0,['Canadians'],['Canada']
/m/06g77c,2006.0,4028293.0,"['Polish', 'English']","['Poland', 'United States of America', 'France']",M,1.9,38.0,['African Americans'],['United States of America']
/m/06g77c,2006.0,4028293.0,"['Polish', 'English']","['Poland', 'United States of America', 'France']",F,1.7,53.0,['European Americans'],['United States of America']
/m/04c13q,2002.0,8382938.0,['English'],"['United States of America', 'United Kingdom', 'Germany']",M,1.8,37.0,['Jewish Americans'],['United States of America']
/m/04c13q,2002.0,8382938.0,['English'],"['United States of America', 'United Kingdom', 'Germany']",M,1.5,57.0,['European Americans'],['United States of America']
/m/04c13q,2002.0,8382938.0,['English'],"['United States of America', 'United Kingdom', 'Germany']",F,1.7,43.0,['British'],['United Kingdom']
/m/04c13q,2002.0,8382938.0,['English'],"['United States of America', 'United Kingdom', 'Germany']",M,1.7,39.0,['Jewish'],['Jewish']
/m/04c13q,2002.0,8382938.0,['English'],"['United States of America', 'United Kingdom', 'Germany']",F,1.6,35.0,['Mexicans'],['Mexico']
/m/04c13q,2002.0,8382938.0,['English'],"['United States of America', 'United Kingdom', 'Germany']",M,1.9,49.0,['Jewish'],['Jewish']
/m/08ll9g,1989.0,16278590.0,['English'],['United States of America'],M,1.8,23.0,['Jewish'],['Jewish']
/m/02wjh2,1996.0,1412799.0,"['Italian', 'English']",['United States of America'],F,1.7,44.0,['European Americans'],['United States of America']
/m/02wjh2,1996.0,1412799.0,"['Italian', 'English']",['United States of America'],M,1.8,30.0,['Jewish'],['Jewish']
/m/02wjh2,1996.0,1412799.0,"['Italian', 'English']",['United States of America'],M,1.8,35.0,['European Americans'],['United States of America']
/m/02wjh2,1996.0,1412799.0,"['Italian', 'English']",['United States of America'],M,1.8,53.0,['European Americans'],['United States of America']
/m/02wjh2,1996.0,1412799.0,"['Italian', 'English']",['United States of America'],M,1.8,29.0,['Puerto Ricans'],['Puerto Rico']
/m/02wjh2,1996.0,1412799.0,"['Italian', 'English']",['United States of America'],M,1.8,61.0,['Hispanic and Latino Americans'],['Puerto Rico']
/m/011xrr,1984.0,6227998.0,['English'],['United States of America'],M,1.9,38.0,['European Americans'],['United States of America']
/m/011xrr,1984.0,6227998.0,['English'],['United States of America'],M,1.9,35.0,['European Americans'],['United States of America']
/m/011xrr,1984.0,6227998.0,['English'],['United States of America'],M,1.9,31.0,['Jewish'],['Jewish']
/m/011xrr,1984.0,6227998.0,['English'],['United States of America'],F,1.8,25.0,['Jewish Americans'],['United States of America']
/m/011xrr,1984.0,6227998.0,['English'],['United States of America'],M,1.8,44.0,['Jewish'],['Jewish']
/m/011xrr,1984.0,6227998.0,['English'],['United States of America'],F,1.7,30.0,['European Americans'],['United States of America']
/m/011xrr,1984.0,6227998.0,['English'],['United States of America'],M,1.9,33.0,['African Americans'],['United States of America']
/m/011xrr,1984.0,6227998.0,['English'],['United States of America'],M,1.9,38.0,['European Americans'],['United States of America']
/m/062mn_,2004.0,14000000.0,['English'],"['United States of America', 'Germany']",M,1.9,74.0,['European Americans'],['United States of America']
/m/062mn_,2004.0,14000000.0,['English'],"['United States of America', 'Germany']",M,1.9,46.0,['European Americans'],['United States of America']
/m/062mn_,2004.0,14000000.0,['English'],"['United States of America', 'Germany']",F,1.6,39.0,['European Americans'],['United States of America']
/m/062mn_,2004.0,14000000.0,['English'],"['United States of America', 'Germany']",M,1.8,27.0,['Jewish'],['Jewish']
